title,directors,ratingValue,casts,cover,detailLink,year,types,countrys,lang,datePublished,movieTime,starsLen,stars,summary,imgList,movieUrl
新世界 신세계,朴勋政,8.9,"李政宰,崔岷植,黄政民,宋智孝,朴成雄,金秉玉,金胤成",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1903379979.jpg,https://movie.douban.com/subject/10437779/,2013,"剧情,犯罪",韩国,"韩语,汉语普通话",2013-02-21(韩国),134分钟,475459,"55.3%,36.5%,7.5%,0.5%,0.2%",金门集团会长、暴力组织在虎派大佬石东出遭遇车祸身亡，该事件在黑白两道引起不小震荡。为了遏制金门集团进一步向合法领域渗透并持续壮大，警方及时提出“新世界计划”，旨在干预金门集团继任大佬的选举。而围绕会长头衔，金门旗下三号人物华侨出身的丁青（黄正民 饰）和四号人物常务理事李仲久（朴圣雄 饰）展开一连串明争暗斗。在危机四伏的当下，警方姜科长（崔岷植 饰）命令卧底十年之久的李子成（李政宰 饰）左右选举结果。子成六年前和丁青结识，并且得到对方的器重和信任。早已厌倦黑道生活的子成无奈受命，却无疑将自己投入了凶险非常的黑色漩涡之中。,"https://img3.doubanio.com/view/photo/sqxs/public/p1903459843.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p1903486828.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2507724878.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p2504894521.jpg",https://movie.douban.com/trailer/129147/#content
傲慢与偏见 Pride & Prejudice,乔·赖特,8.7,"凯拉·奈特莉,马修·麦克费登,唐纳德·萨瑟兰,布兰达·布莱斯,凯瑞·穆里根,裴淳华,吉娜·马隆,妲露拉·莱莉,朱迪·丹奇,西蒙·伍兹,克劳迪·布莱克利,汤姆·霍兰德尔,鲁伯特·弗兰德,凯利·蕾莉,皮普·托伦斯,西妮德·马修斯,佩内洛普·威尔顿,塔姆金·莫钦特",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2016401659.jpg,https://movie.douban.com/subject/1418200/,2005,"剧情,爱情","法国,英国,美国",英语,2005-09-16(英国),129 分钟,847347,"48.5%,40.0%,10.5%,0.8%,0.2%",根据简·奥斯汀同名小说改编。伊丽莎白·班纳特(凯拉·奈特丽 饰)出身于小地主家庭，有四个姐妹，母亲班纳特太太整天操心着为女儿物色称心如意的丈夫。新来的邻居宾格来先生和他的朋友达西（马修·麦克菲迪恩 饰）打破了她们一家人单调的乡村生活。宾格来和伊丽莎白的姐姐简·班纳特互生情愫；达西对善良聪明的伊丽莎白产生了好感，而伊丽莎白却对达西不可一世的傲慢心存偏见，不接受他的感情。然而，世事难料，宾格来和简·班纳特因为误会，关系危在旦夕；达西的种种作为，展示了性格中和伊丽莎白相同的善良一面，逐渐赢得了伊丽莎白的好感。两对有情人能否终成眷属？班纳特姐妹们能否得到自己想要的生活？,"https://img1.doubanio.com/view/photo/sqxs/public/p456951950.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p751660657.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p751656148.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p501869252.jpg",https://movie.douban.com/trailer/137773/#content
玩具总动员3 Toy Story 3,李·昂克里奇,8.9,"汤姆·汉克斯,蒂姆·艾伦,琼·库萨克,尼德·巴蒂,唐·里克斯,迈克尔·基顿",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.jpg,https://movie.douban.com/subject/1858711/,2010,"喜剧,动画,奇幻,冒险",美国,"英语,西班牙语","2010-06-16(中国大陆),2010-06-18(美国)",103分钟,547747,"55.2%,35.6%,8.7%,0.4%,0.1%",距上一次的冒险已经过去11个年头，转眼间安迪（约翰·莫里斯 John Morris 配音）变成了17岁的阳光男孩。这年夏天，安迪即将开始大学生活，他必须将自己的房间收拾整齐留给妹妹。此前，伍迪（汤姆·汉克斯 Tom Hanks 配音）与巴斯光年（蒂姆·艾伦 Tim Allen 配音）等玩具一直期待安迪再和他们玩耍，但是随着岁月的流逝，他们被冷落在箱子里很久了。安迪十分珍惜这些童年的玩伴，于是准备将他们收在阁楼。谁曾想，妈妈却把玩具们当作废物扔到街道上。玩具们误解了安迪，于是愤然出走，宁可被捐赠到阳光之家幼儿园。,"https://img3.doubanio.com/view/photo/sqxs/public/p506018863.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p506032822.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p506036782.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p523046330.jpg",https://movie.douban.com/trailer/126572/#content
小森林 冬春篇 リトル・フォレスト 冬・春,森淳一,9.0,"桥本爱,三浦贵大,松冈茉优,温水洋一,桐岛加恋",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2618201652.jpg,https://movie.douban.com/subject/25814707/,2015,剧情,日本,日语,2015-02-14(日本),120分钟,395611,"60.3%,32.0%,6.9%,0.5%,0.2%",于无法融入喧嚣吵闹的大城市，平凡女孩市子（桥本爱 饰）选择回到自幼生长的老家——位于日本东北地区的小森村。这里没有过多时尚文明的色彩，当地人过着日出而作日落而息的传统生活，他们靠天吃饭，靠着双手经营人生。生活虽不富裕，心中则是满满的充实和欢喜。受妈妈（桐島かれん 饰） 影响，市子似乎对亲手制作各种美味而廉价的料理有着格外浓厚的兴趣。妈妈失踪已经很久，对料理的回忆与再现成为母女间别具特色的交流方式。更何况还有取自大自然的各种食材，又怎能暴殄天物浪费了大好的韶光？在好友纪子（松冈茉优 饰）和裕太（三浦贵大 饰）的陪伴下，市子静静地走过了春夏秋冬……,"https://img1.doubanio.com/view/photo/sqxs/public/p2312581238.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p2312581571.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2252991176.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2312581196.jpg",https://movie.douban.com/trailer/180290/#content
萤火之森 蛍火の杜へ,大森贵弘,8.9,"佐仓绫音,内山昂辉,辻亲八,山本兼平,后藤弘树,今井麻美",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1675053073.jpg,https://movie.douban.com/subject/5989818/,2011,"剧情,爱情,动画,奇幻",日本,日语,2011-09-17(日本),45分钟,568333,"54.8%,34.2%,9.8%,0.9%,0.3%",某年夏天，6岁小女孩竹川萤来到爷爷家度假，她闯进了传说住满妖怪的山神森林。正当她因为迷路而焦急万分的时候，一个戴着狐狸面具的大男孩出现在她面前，并引领着萤找到回家的路。虽然萤分外感激，可是男孩却禁止她碰触自己的身体，原来这名叫银的男孩并非人类，他一旦被人类碰触就会烟消云散。在此后的日子里，萤和银成为好朋友，他们走遍了森林的每一个角落玩耍。日复一日，年复一年，每到夏天的时候萤就会如约来到森林和好朋友见面。她遵守着和银的约定，无论如何也不碰触银的身体。随着年龄的增长，萤和银对彼此的情感都悄悄发生了变化，他们共同期待相聚的日子，共同期待拥抱对方……,"https://img1.doubanio.com/view/photo/sqxs/public/p1506565209.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p1506567576.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p1449418275.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p1449420019.jpg",https://movie.douban.com/trailer/109170/#content
被解救的姜戈 Django Unchained,昆汀·塔伦蒂诺,8.8,"杰米·福克斯,莱昂纳多·迪卡普里奥,克里斯托弗·瓦尔兹,塞缪尔·杰克逊,凯丽·华盛顿,沃尔顿·戈金斯,丹尼斯·克里斯托弗,乔纳·希尔,詹姆斯·瑞马尔,爱波·塔布琳,弗兰科·内罗,罗伯特·卡拉丁,佐伊·贝尔",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1800813767.jpg,https://movie.douban.com/subject/6307447/,2012,"剧情,动作,西部,冒险",美国,"英语,法语,德语","2013-05-12(中国大陆),2012-12-25(美国)",163分钟(中国大陆),641547,"51.4%,39.3%,8.5%,0.6%,0.2%",1858年，美国南北战争前两年。德国赏金猎人金·舒尔茨（克里斯托弗·瓦尔兹 Christoph Waltz饰）从贩奴商人手中买下黑奴姜戈（杰米·福克斯 Jamie Foxx饰），让其重获自由。舒尔茨实则是要把姜戈培养成无法无天的赏金猎人，为其缉拿各种通缉犯以换取报酬。姜 戈的唯一条件是：从暴虐的糖果庄园主卡尔文·坎迪（莱昂纳多·迪卡普里奥 Leonardo DiCaprio饰）手中解救出自己的妻子布鲁姆希尔达（凯丽·华盛顿 Kerry Washington饰）。本片是昆汀向1966年由塞吉奥·考布西执导的经典意大利西部片《迪亚戈》的致敬之作。,"https://img9.doubanio.com/view/photo/sqxs/public/p1823230204.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p1772970737.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p1603996255.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p1567685203.jpg",https://movie.douban.com/trailer/132399/#content
釜山行 부산행,延尚昊,8.6,"孔刘,郑有美,马东锡,金秀安,金义城,崔宇植,安昭熙,崔奎华,郑锡勇,芮秀贞,朴明申,张赫镇,禹都临,沈恩敬",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2360940399.jpg,https://movie.douban.com/subject/25986180/,2016,"动作,惊悚,灾难",韩国,韩语,"2016-05-13(戛纳电影节),2016-07-20(韩国)",118分钟,1258724,"43.8%,44.2%,10.9%,0.8%,0.3%",证券公司基金管理人石宇（孔侑 饰）光鲜精干，却也是个重利轻义之徒。妻子为此与之决裂，女儿秀安（金秀安 饰）则对如此自私的父亲越来越失望，决定前往釜山和母亲生活。在秀安生日这天，石宇抽出时间陪伴女儿登上开往釜山的特快列车。而与此同时，城市四处出现了极为可疑的暴动事件。政府极力洗白无法掩盖丧尸肆虐的事实，即便懵然无知的列车乘客也因为不速之客的到来而堕入恐慌绝望的地狱中。开车的刹那，一名感染者冲入车厢，而她很快尸变并对目光所及之处的健康人展开血腥屠杀。未过多久，丧尸便呈几何数爆发性地增长。石宇被迫和幸存者的乘客们在逼仄的空间中奋力求生。,"https://img3.doubanio.com/view/photo/sqxs/public/p2380013077.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2379151188.jpg","https://movie.douban.com/trailer/200704/#content,https://movie.douban.com/video/105757/"
神偷奶爸 Despicable Me,"皮埃尔·柯芬,克里斯·雷纳德",8.7,"史蒂夫·卡瑞尔,杰森·席格尔,拉塞尔·布兰德,朱莉·安德鲁斯,威尔·阿奈特,克里斯汀·韦格,米兰达·卡斯格拉夫,达纳·盖尔,艾尔西·费舍尔,皮埃尔·柯芬,克里斯·雷纳德,杰梅奈·克莱门特,杰克·麦克布瑞尔,丹尼·麦克布莱德,敏迪·卡灵,罗布·许贝尔,肯·道里欧,郑肯",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792776858.jpg,https://movie.douban.com/subject/3287562/,2010,"喜剧,动画,冒险","美国,法国",英语,"2010-06-20(莫斯科电影节),2010-07-09(美国)",95分钟,985225,"45.2%,43.6%,10.6%,0.5%,0.1%",超级坏蛋格鲁（史蒂夫·卡瑞尔 Steve Carell 配音）在听说埃及金字塔被盗的新闻后不满市面上新贼辈出，决定在纳法利欧博士（拉塞尔·布兰德 Russell Brand 配音）的帮助下建造火箭升空盗取月亮。在向坏蛋银行贷款的过程中，格鲁盗取的收缩射线枪被新贼维克托（杰森·席格尔 Jason Segel 配音）抢走。为了夺回收缩射线枪，格鲁决定领养三位孤儿——玛戈（米兰达·卡斯格拉夫 Miranda Cosgrove 配音）、伊迪丝（达娜·盖伊 Dana Gaier 配音）和阿格蕾丝（埃尔希·费舍 Elsie Fisher 配音），利用她们进入维克托的城堡兜售饼干的机会实施偷盗，计划成功后再偷偷处理掉三个小孩。然而在平凡的日常相处中，格鲁却发现自己越来越离不开这三个小鬼，但这样的感情用事却将严重影响周密的盗月计划……,"https://img3.doubanio.com/view/photo/sqxs/public/p2565188817.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p669815869.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p2565188987.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p669815237.jpg",https://movie.douban.com/trailer/101139/#content
色，戒,李安,8.7,"梁朝伟,汤唯,陈冲,王力宏,庹宗华,朱芷莹,高英轩,柯宇纶,阮德锵,钱嘉乐,苏岩,何赛飞,宋茹惠,樊光耀,卢燕,刘洁,余娅,王琳,王侃,竹下明子,阿努潘·凯尔",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453716305.jpg,https://movie.douban.com/subject/1828115/,2007,"剧情,爱情,情色","中国台湾,中国大陆,美国,中国香港","汉语普通话,上海话,英语,粤语,日语,印地语","2007-11-01(中国大陆),2007-09-24(中国台湾),2007-09-26(中国香港),2007-08-30(威尼斯电影节),2007-10-26(美国)",158分钟,872424,"48.3%,39.5%,11.1%,0.8%,0.3%",本是岭南大学学生的王佳芝（汤唯 饰）因战争辗转到了香港读书，她在香港大学加入了爱国青年邝裕民（王力宏 饰）组织的话剧组，他们主演的爱国话剧更激起了他们的爱国情操。当邝裕民得知汪伪政府的特务头子易先生（梁朝伟 饰）正在香港的时候，他们便密谋要刺杀易先生。化名“麦太太”的王佳芝很快得到了易太太（陈冲 饰）的信任与喜爱，同时美丽的“麦太太”也吸引了易先生的眼球，正当事情进行得如火如荼之际，易先生突然要回到上海去。,"https://img3.doubanio.com/view/photo/sqxs/public/p443427917.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2366897084.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2562703355.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2562704064.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2157066685.jpg",
九品芝麻官,王晶,8.7,"周星驰,吴孟达,张敏,徐锦江,钟丽缇,蔡少芬,吴启华,邹兆龙,梁荣忠,黄一飞,苑琼丹,刘洵,黄一山",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p648370300.jpg,https://movie.douban.com/subject/1297518/,1994,"剧情,喜剧,古装","中国香港,中国大陆",粤语,1994-03-31(中国香港),108分钟,725320,"47.9%,42.0%,9.6%,0.4%,0.1%",包龙星（周星驰 饰）用钱买来了一个候补知县的职位，可是为人贪婪，县上的人都对他痛恨之极。在他代替正式知县的时候，戚家媳妇戚秦氏（张敏 饰）遭到了常威( 邹兆龙 饰 )的强暴，后来常威动了杀机把戚家上下都杀害了，更嫁祸于戚秦氏。常威是水师提督大人的儿子，请来大状方唐镜（吴启华 饰），收买了所有证人以便洗脱罪名。包龙星虽然极力寻找证据，也被迫害至落难他乡。他决定要上京告御状，后来他因没钱不得不在妓院打工，向老板娘学习了一身斗嘴的好功夫。他在妓院里误打误撞认识了皇上，帮助皇上有功他被封了大官，重审戚家被害的案件。他凭着聪慧与口才，全力为戚秦氏讨回公道。,"https://img1.doubanio.com/view/photo/sqxs/public/p1221314439.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p2900730232.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2305083839.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2869834879.jpg",https://movie.douban.com/trailer/144149/#content
哪吒闹海,"王树忱,严定宪,徐景达",9.2,"梁正晖,邱岳峰,毕克,富润生,尚华,于鼎",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2532803206.jpg,https://movie.douban.com/subject/1307315/,1979,"动画,奇幻,冒险",中国大陆,汉语普通话,1979-05-19(中国大陆),65分钟,274407,"65.8%,27.6%,6.0%,0.4%,0.1%",商末时期，陈塘关总兵李靖的夫人怀胎3年6个月，最终生下一个肉球，肉球中跳出一个伶俐可爱的男孩。李靖原当他是妖孽欲杀之而后快，幸太乙真人前来收之为徒，赐名哪吒，并赐以乾坤圈和混天绫两件宝贝。某年，天下大旱，甘露未降。哪吒和家将到东海洗澡玩耍。他用混天绫搅动海水，撼动龙宫，惹出巡海夜叉李艮和龙王三太子敖丙。几番言语不和，哪吒杀此二人，由此闯下通天大祸。四海龙王齐聚陈塘关索命，为救一方百姓，哪吒决定交出生命……,"https://img9.doubanio.com/view/photo/sqxs/public/p1176241096.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2546995739.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2546995649.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2566361715.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2564021034.jpg",
告白,中岛哲也,8.8,"松隆子,冈田将生,木村佳乃,西井幸人,桥本爱,芦田爱菜,三吉彩花,藤原薰,井之胁海,清水尚弥,高桥努,一井直树,能年玲奈,新井浩文,野本萤",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p689520756.jpg,https://movie.douban.com/subject/4268598/,2010,"剧情,悬疑",日本,日语,2010-06-05(日本),106分钟,698753,"51.8%,37.1%,9.5%,1.1%,0.5%",一所平凡的中学，1年B组即将迎来春假。不知天高地厚的学生们肆意吵闹，殊不知一场绵亘数月的风暴正向他们袭来。级任教师森口悠子（松隆子 饰）全然无视这片混乱，静静地向学生们做出最后的告白。这个单亲妈妈独自抚养着可爱的女儿（芦田爱菜 饰），然而女儿最终在游泳池中溺水身亡。警察 认定这是一起意外，森口则认定女儿死于班上两个学生之手。她不动声色地指责着犯人A和B，并宣布用自己的方式进行复仇。在此之后，森口辞去教师职务，1年B班的学生也心怀惴惴迎来了春假。新学期开始，残酷的风暴袭向了这群无知无畏的少男少女……,"https://img3.doubanio.com/view/photo/sqxs/public/p2564500037.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2564500056.jpg","https://movie.douban.com/trailer/137601/#content,https://movie.douban.com/video/104456/"
